,srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat_in_days
1001,2993951,3,12,302006,233,233,131,0,0.002051661450425046,302018,2017-06-17,2017-06-12,2018-03-18,4453,2018-03-20,16
1002,3003440,0,22,400104,233,233,131,1,0.002051661450425046,462042,2017-11-16,2017-11-13,2018-03-21,4581,2018-03-26,12
1003,3017805,0,7,500004,233,233,131,2,0.002051661450425046,502103,2017-06-05,2017-06-01,2018-03-25,4403,2018-03-30,10
1004,2972914,4,8,700064,201,233,131,4,0.002051661450425046,735134,2017-10-30,2017-10-29,2018-03-12,4499,2018-03-22,18
1005,3011495,0,26,560066,233,233,131,0,0.002051661450425046,560049,2016-05-16,2016-05-14,2018-03-23,5001,2018-03-31,10
1006,3019136,0,22,400104,233,233,131,0,0.002051661450425046,380024,2017-06-13,2017-06-12,2018-03-26,4581,2018-04-02,12
1007,3019136,0,22,400104,0,233,131,0,0.002051661450425046,380024,2017-06-13,2017-06-12,2018-03-26,4581,2018-04-02,9
1008,3033803,3,1,400059,233,233,228,0,0.002051661450425046,400066,2017-10-30,2016-08-14,2018-03-29,4545,2018-04-02,13
1009,3052386,0,22,400104,233,233,131,1,0.002051661450425046,431005,2017-10-28,2017-10-26,2018-04-04,4581,2018-04-06,12
1010,3048310,0,7,500004,233,233,131,0,0.002051661450425046,500019,2017-04-20,2017-03-29,2018-04-02,4403,2018-04-09,10
1011,3046716,3,3,560011,233,245,131,0,0.002051661450425046,560102,2018-02-21,2018-02-14,2018-04-02,4461,2018-04-08,13
1012,2956653,8,2,110018,233,233,131,0,0.002051661450425046,110052,2017-06-17,2017-06-13,2018-03-08,4147,2018-03-10,12
1013,2863442,1,6,160059,233,233,131,2,0.002051661450425046,132039,2018-01-20,2018-01-20,2018-02-12,4437,2018-02-16,11
1014,2881009,1,6,160059,233,233,131,2,0.002051661450425046,141003,2017-11-22,2017-11-21,2018-02-17,4437,2018-02-21,11
1015,2973297,0,21,110015,233,233,131,2,0.002051661450425046,141003,2017-10-09,2017-10-06,2018-03-13,4580,2018-03-19,11
1016,3052198,1,7,500004,233,233,228,0,0.002051661450425046,500081,2017-08-15,2017-04-21,2018-04-03,4474,2018-04-08,9
1017,2996540,0,21,110015,233,233,131,1,0.002051661450425046,134118,2017-05-05,2017-05-03,2018-03-19,4580,2018-03-23,11
1018,3058991,3,2,110018,233,233,131,0,0.002051661450425046,201007,2018-03-07,2017-03-17,2018-04-05,4550,2018-04-09,13
1019,3052936,3,2,110018,233,233,131,0,0.002051661450425046,201310,2018-03-10,2018-02-24,2018-04-04,4091,2018-04-08,13
1020,2909943,4,7,500004,233,233,131,2,0.002051661450425046,530027,2018-01-27,2018-01-27,2018-02-26,4474,2018-03-17,12
1021,3068257,6,3,560011,308,245,131,0,0.002051661450425046,560032,2017-12-17,2017-12-17,2018-04-09,4400,2018-04-10,10
1022,2931655,0,21,110015,233,233,131,0,0.002051661450425046,110024,2017-04-29,2017-04-28,2018-03-03,4580,2018-03-10,11
1023,2988250,0,17,800001,233,233,131,1,0.002051661450425046,846003,2018-02-18,2017-12-13,2018-03-16,4538,2018-03-29,12
1024,2839774,0,22,400104,233,233,131,0,0.002051661450425046,400614,2017-04-17,2017-04-14,2018-02-05,4581,2018-02-08,12
1025,2860447,5,7,500004,233,233,228,0,0.002051661450425046,500016,2017-05-10,2018-02-10,2018-02-10,4474,2018-02-13,11
1026,2972334,0,22,400104,308,233,131,0,0.002051661450425046,400614,2017-04-05,2017-04-03,2018-03-12,4581,2018-03-22,10
1027,3068855,19,2,110018,233,233,131,0,0.002051661450425046,700015,2018-01-18,2017-12-29,2018-04-09,5138,2018-04-09,15
1028,3080470,0,8,700064,233,233,131,1,0.002051661450425046,734001,2017-12-04,2017-11-25,2018-04-13,4508,2018-04-17,12
1029,2962013,1,2,110018,233,233,228,0,0.002051661450425046,110032,2017-04-20,2017-02-05,2018-03-10,4388,2018-03-23,12
1030,2824543,11,4,600024,233,233,131,0,0.002051661450425046,600078,2017-07-16,2017-07-16,2018-01-31,4399,2018-02-02,14
1031,2842502,0,3,560011,233,233,131,1,0.002051661450425046,570023,2017-06-06,2017-03-08,2018-02-05,4467,2018-02-14,10
1032,2875165,0,22,400104,233,233,131,1,0.002051661450425046,410210,2017-04-04,2017-04-03,2018-02-15,4581,2018-02-20,12
1033,2875230,1,8,700064,233,233,131,0,0.002051661450425046,700039,2017-01-09,2017-01-09,2018-02-15,4499,2018-02-18,12
1034,2907657,0,21,110015,233,233,131,0,0.002051661450425046,110005,2017-10-03,2017-10-01,2018-02-26,4580,2018-02-27,11
1035,2858782,1,9,411016,233,233,131,2,0.002051661450425046,431131,2018-01-10,2018-01-06,2018-02-10,4021,2018-02-16,12
1036,2847675,3,1,400059,233,233,131,0,0.002051661450425046,400024,2017-08-25,2017-08-25,2018-02-07,4010,2018-02-15,14
1037,2843329,3,2,110018,233,233,131,0,0.002051661450425046,201013,2017-05-22,2017-05-16,2018-02-06,4550,2018-02-21,13
1038,2866898,1,7,500004,233,233,228,0,0.002051661450425046,500085,2017-05-10,2016-11-30,2018-02-13,4474,2018-03-04,9
1039,2973417,0,21,110015,233,233,131,1,0.002051661450425046,125055,2017-10-01,2017-09-28,2018-03-13,4580,2018-03-16,11
1040,2901200,0,21,110015,233,233,131,1,0.002051661450425046,144001,2017-04-07,2017-04-03,2018-02-23,4580,2018-03-09,11
1041,2979383,0,26,560066,233,233,131,1,0.002051661450425046,570018,2017-06-26,2017-06-08,2018-03-14,5001,2018-03-23,10
1042,3001198,1,10,226010,233,233,228,0,0.002051661450425046,226022,2017-12-29,2017-12-10,2018-03-20,4425,2018-03-22,12
1043,3041610,0,26,560066,233,233,131,0,0.002051661450425046,560103,2016-07-25,2016-07-01,2018-03-31,5001,2018-04-03,10
1044,3017184,1,23,400001,233,233,131,0,0.002051661450425046,400101,2017-05-20,2017-02-21,2018-03-25,4398,2018-03-30,11
1045,3062178,3,7,500004,233,233,228,0,0.002051661450425046,500034,2017-05-18,2017-04-10,2018-04-06,4477,2018-04-09,12
1046,3048863,1,27,110034,233,233,228,0,0.002051661450425046,121002,2018-02-21,2017-06-01,2018-04-03,4388,2018-04-06,12
1047,3050263,4,8,700064,201,233,131,4,0.002051661450425046,741201,2018-03-20,2018-03-20,2018-04-03,4499,2018-04-05,18
1048,2969990,9,1,400059,233,245,131,1,0.002051661450425046,390003,2016-04-20,2016-04-20,2018-03-11,4015,2018-03-16,14
1049,3010063,0,21,110015,308,245,131,0,0.002051661450425046,110088,2016-05-27,2016-04-28,2018-03-23,4580,2018-03-27,9
1050,3046845,0,21,110015,233,245,131,0,0.002051661450425046,110059,2017-07-19,2017-03-22,2018-04-02,4580,2018-04-06,11
1051,3048458,9,2,110018,233,233,228,0,0.002051661450425046,122002,2018-03-08,2017-01-05,2018-04-02,4093,2018-04-09,12
1052,2849149,0,7,500004,233,233,131,2,0.002051661450425046,533126,2018-01-06,2018-01-04,2018-02-07,4403,2018-02-11,10
1053,2968942,0,21,110015,233,233,131,0,0.002051661450425046,110064,2016-10-21,2016-10-19,2018-03-10,4580,2018-03-15,11
1054,2971826,0,22,400104,233,233,131,0,0.002051661450425046,411057,2017-05-04,2017-05-03,2018-03-12,4581,2018-03-28,12
1055,2885724,1,3,560011,233,233,228,0,0.002051661450425046,560032,2017-12-25,2017-09-03,2018-02-19,4460,2018-02-21,9
1056,2957326,0,22,400104,233,233,131,1,0.002051661450425046,360003,2017-06-19,2017-06-16,2018-03-08,4581,2018-03-20,12
1057,3023156,0,21,110015,233,233,131,1,0.002051661450425046,208021,2017-04-11,2017-04-07,2018-03-26,4580,2018-04-06,11
1058,3031818,19,2,110018,233,233,131,0,0.002051661450425046,400057,2017-07-01,2017-07-01,2018-03-28,5138,2018-04-03,15
1059,2896521,0,21,110015,233,233,131,0,0.002051661450425046,201308,2017-04-14,2017-04-12,2018-02-22,4580,2018-02-24,11
1060,2912723,0,8,700064,233,233,131,0,0.002051661450425046,700075,2018-01-03,2017-12-30,2018-02-27,4508,2018-03-03,12
1061,3058913,0,21,110015,233,233,131,0,0.002051661450425046,201308,2017-07-21,2017-07-20,2018-04-05,4580,2018-04-10,11
1062,2818736,1,2,110018,233,233,131,0,0.002051661450425046,201304,2018-01-11,2018-01-08,2018-01-30,4388,2018-02-01,12
1063,2865098,3,2,110018,233,233,131,0,0.002051661450425046,201301,2017-11-25,2017-11-25,2018-02-12,4094,2018-02-15,14
1064,2949049,0,2,110018,233,233,228,0,0.002051661450425046,122015,2017-06-04,2018-03-07,2018-03-07,4388,2018-03-17,12
1065,2970789,3,2,110018,308,233,131,0,0.002051661450425046,122101,2017-11-30,2017-11-30,2018-03-12,4550,2018-03-18,11
1066,2971445,0,22,400104,233,233,131,0,0.002051661450425046,401202,2017-10-09,2017-09-30,2018-03-12,4581,2018-03-27,12
1067,3036266,1,27,110034,233,233,228,0,0.002051661450425046,302019,2017-08-10,2018-03-30,2018-03-29,4388,2018-03-30,12
1068,2991519,3,1,400059,308,233,131,0,0.002051661450425046,400080,2017-05-20,2017-05-12,2018-03-17,4545,2018-03-20,11
1069,2908113,3,2,110018,233,233,228,0,0.002051661450425046,201307,2018-01-26,2017-12-11,2018-02-26,4091,2018-03-31,13
1070,2947992,4,6,160059,233,233,131,2,0.002051661450425046,141008,2018-02-13,2018-02-13,2018-03-06,4437,2018-03-15,13
1071,3032231,4,8,700064,233,233,131,0,0.002051661450425046,700135,2017-11-30,2017-11-30,2018-03-28,4499,2018-04-03,15
1072,3056386,3,5,380009,233,233,228,0,0.002051661450425046,380058,2018-02-15,2018-04-08,2018-04-05,4011,2018-04-07,14
1073,3040022,3,5,380009,233,233,228,1,0.002051661450425046,395006,2017-07-18,2016-05-20,2018-03-30,4546,2018-04-16,13
1074,3001209,1,25,560037,233,245,131,0,0.002051661450425046,560094,2016-05-11,2016-05-01,2018-03-20,4460,2018-03-24,10
1075,2972736,7,3,560011,308,245,131,0,0.002051661450425046,560072,2017-05-23,2017-05-22,2018-03-12,4400,2018-03-24,7
1076,2861610,3,8,700064,233,233,131,2,0.002051661450425046,751006,2017-11-29,2017-11-26,2018-02-11,4500,2018-02-17,15
1077,2970451,7,24,110092,233,233,228,0,0.002051661450425046,122051,2017-07-05,2016-07-18,2018-03-11,4150,2018-03-13,12
1078,3040775,0,21,110015,233,233,131,1,0.002051661450425046,248007,2017-12-28,2017-06-22,2018-03-31,4580,2018-04-04,11
1079,3040775,0,21,110015,0,233,131,1,0.002051661450425046,248007,2017-12-28,2017-06-22,2018-03-31,4580,2018-04-04,11
1080,3046439,0,21,110015,233,233,131,2,0.002051661450425046,143505,2017-04-11,2017-04-09,2018-04-02,4580,2018-04-07,11
1081,2906541,40,6,160059,233,233,131,1,0.002051661450425046,134102,2018-01-03,2018-01-03,2018-02-25,4439,2018-03-27,15
1082,2853022,0,8,700064,233,233,228,0,0.002051661450425046,700055,2018-01-11,2017-08-27,2018-02-08,4508,2018-02-11,12
1083,3036610,4,23,400001,233,233,131,1,0.002051661450425046,390002,2017-12-02,2017-12-02,2018-03-29,4398,2018-04-13,13
1084,2833408,3,17,800001,201,233,131,4,0.002051661450425046,821109,2018-01-13,2018-01-06,2018-02-03,4409,2018-02-12,18
1085,2947913,0,21,110015,233,233,131,0,0.002051661450425046,121005,2017-07-31,2017-07-26,2018-03-06,4580,2018-03-09,11
1086,3035769,0,22,400104,233,233,131,0,0.002051661450425046,421204,2017-11-18,2016-11-14,2018-03-29,4581,2018-04-01,12
1087,2876093,0,22,400104,233,233,131,0,0.002051661450425046,380051,2016-10-13,2016-10-13,2018-02-16,4581,2018-02-24,12
1088,2875113,0,22,400104,233,233,228,0,0.002051661450425046,421301,2018-01-15,2018-01-14,2018-02-15,4581,2018-02-16,12
1089,2905975,0,3,560011,233,233,228,0,0.002051661450425046,560029,2017-08-21,2017-07-17,2018-02-24,4467,2018-02-27,10
1090,3008986,3,4,600024,233,233,131,0,0.002051661450425046,603112,2017-12-02,2017-12-02,2018-03-22,4483,2018-03-24,12
1091,2932995,0,21,110015,233,245,131,0,0.002051661450425046,110084,2017-09-28,2017-09-23,2018-03-03,4580,2018-03-07,11
1092,2831032,0,4,600024,233,233,131,0,0.002051661450425046,600011,2016-10-14,2016-10-13,2018-02-02,4490,2018-02-11,10
1093,2852989,0,22,400104,233,233,131,1,0.002051661450425046,452001,2017-03-18,2017-02-08,2018-02-08,4581,2018-02-15,12
1094,2920993,0,22,400104,233,233,131,1,0.002051661450425046,440010,2017-02-17,2017-02-15,2018-02-27,4581,2018-03-08,12
1095,3040035,0,21,110015,308,233,131,0,0.002051661450425046,122001,2017-05-03,2017-04-26,2018-03-30,4580,2018-04-03,9
1096,2843184,0,21,110015,233,233,131,0,0.002051661450425046,201301,2017-03-03,2017-03-02,2018-02-06,4580,2018-02-10,11
1097,2865553,0,22,400104,233,233,131,0,0.002051661450425046,400088,2017-06-28,2017-06-27,2018-02-13,4581,2018-02-16,12
1098,2902539,0,22,400104,233,233,131,1,0.002051661450425046,396191,2017-10-20,2017-10-18,2018-02-23,4581,2018-02-27,12
1099,2898724,0,2,110018,233,233,131,0,0.002051661450425046,110092,2017-12-23,2017-12-22,2018-02-22,4147,2018-02-26,12
1100,2885519,1,1,400059,233,233,131,0,0.002051661450425046,400059,2017-05-10,2017-05-10,2018-02-19,4398,2018-02-24,11
1101,2885544,3,2,110018,233,233,228,0,0.002051661450425046,122003,2017-05-28,2016-11-24,2018-02-19,4094,2018-02-23,14
1102,2897295,0,22,400104,233,233,131,0,0.002051661450425046,400064,2017-03-24,2017-03-23,2018-02-22,4581,2018-03-07,12
1103,2949791,1,2,110018,233,233,228,0,0.002051661450425046,110029,2017-06-01,2017-05-28,2018-03-07,4388,2018-03-13,12
1104,2908160,0,21,110015,233,233,131,1,0.002051661450425046,180001,2017-08-07,2017-08-02,2018-02-26,4580,2018-03-09,11
1105,2884689,0,21,110015,233,233,131,1,0.002051661450425046,282006,2017-12-18,2017-08-08,2018-02-19,4580,2018-03-19,11
1106,2995093,0,22,400104,308,233,228,0,0.002051661450425046,400078,2018-02-27,2018-02-14,2018-03-19,4581,2018-03-22,10
1107,2938358,19,2,110018,233,233,131,0,0.002051661450425046,201301,2018-02-26,2018-02-20,2018-03-04,4154,2018-03-08,17
1108,2957114,1,2,110018,233,233,228,0,0.002051661450425046,110058,2018-02-13,2017-10-24,2018-03-08,4388,2018-03-27,12
1109,2970736,16,2,110018,233,233,131,1,0.002051661450425046,160030,2017-09-29,2017-09-24,2018-03-12,4442,2018-03-15,19
1110,3030083,3,11,641012,233,233,131,0,0.002051661450425046,641022,2017-12-14,2017-12-07,2018-03-28,4492,2018-03-31,14
1111,3053123,3,2,110018,233,233,131,0,0.002051661450425046,201014,2018-01-19,2016-08-26,2018-04-04,4091,2018-04-07,13
1112,3085831,0,21,110015,233,233,131,0,0.002051661450425046,110034,2018-02-07,2018-02-06,2018-04-15,4580,2018-04-18,11
1113,3080561,1,25,560037,233,233,228,0,0.002051661450425046,560066,2018-03-25,2018-01-07,2018-04-13,4460,2018-04-19,10
1114,3003740,4,23,400001,233,245,131,1,0.002051661450425046,395005,2017-11-03,2017-11-02,2018-03-21,4398,2018-03-29,13
1115,2930612,1,6,160059,233,233,131,2,0.002051661450425046,141013,2018-01-18,2017-10-16,2018-03-02,4437,2018-03-10,11
1116,3006065,0,21,110015,233,233,131,0,0.002051661450425046,110093,2017-06-05,2017-05-30,2018-03-22,4580,2018-04-01,11
1117,3058134,3,2,110018,233,233,228,0,0.002051661450425046,110017,2018-03-17,2017-08-31,2018-04-05,4091,2018-04-15,13
1118,2987334,6,4,600024,233,233,131,0,0.002051661450425046,600043,2017-12-11,2017-10-17,2018-03-16,4485,2018-03-20,11
1119,2999954,3,8,700064,233,233,131,0,0.002051661450425046,700027,2017-11-14,2017-11-11,2018-03-20,4511,2018-03-22,14
1120,2884838,0,7,500004,233,233,131,0,0.002051661450425046,500081,2018-01-20,2017-06-07,2018-02-19,4403,2018-02-23,10
1121,3070143,3,7,500004,233,233,228,0,0.002051661450425046,500081,2018-02-02,2018-01-31,2018-04-10,4477,2018-04-14,12
1122,3022397,5,2,110018,233,233,228,0,0.002051661450425046,121001,2018-02-28,2016-10-05,2018-03-26,4148,2018-04-17,13
1123,3025645,1,27,110034,233,233,228,0,0.002051661450425046,121005,2018-03-10,2018-03-07,2018-03-27,4388,2018-04-05,12
1124,2825206,7,21,110015,233,233,228,0,0.002051661450425046,110075,2017-07-23,2018-01-29,2018-01-31,4580,2018-02-05,12
1125,2861932,0,22,400104,233,233,131,0,0.002051661450425046,400067,2017-11-03,2017-11-02,2018-02-12,4581,2018-02-16,12
1126,3060469,1,25,560037,233,233,131,0,0.002051661450425046,560050,2017-09-06,2017-09-06,2018-04-06,4460,2018-04-12,10
1127,2872663,1,6,160059,233,233,131,2,0.002051661450425046,143001,2017-05-02,2016-05-26,2018-02-15,4437,2018-02-17,11
1128,2872663,1,6,160059,233,233,131,2,0.002051661450425046,143001,2017-05-02,2016-05-03,2018-02-15,4437,2018-02-17,11
1129,2949697,1,2,110018,233,233,228,1,0.002051661450425046,132103,2018-02-08,2017-08-06,2018-03-07,4388,2018-03-08,12
1130,2951181,0,21,110015,233,233,131,0,0.002051661450425046,226001,2017-05-10,2017-05-09,2018-03-07,4580,2018-03-12,11
1131,2865460,9,2,110018,233,233,131,0,0.002051661450425046,110030,2017-02-28,2017-02-28,2018-02-13,4093,2018-02-26,12
1132,3074080,0,21,110015,233,233,131,0,0.002051661450425046,122018,2017-04-22,2017-04-21,2018-04-11,4580,2018-04-17,11
1133,2866420,3,5,380009,233,233,131,0,0.002051661450425046,380004,2018-01-19,2018-01-17,2018-02-13,4546,2018-02-16,13
1134,2967568,3,5,380009,233,233,131,0,0.002051661450425046,380004,2017-07-10,2017-03-11,2018-03-10,4546,2018-03-13,13
1135,2822670,1,9,411016,233,233,131,0,0.002051661450425046,411023,2017-06-14,2017-06-12,2018-01-31,4021,2018-02-06,12
1136,2839919,5,9,411016,233,233,228,0,0.002051661450425046,411014,2017-08-22,2017-07-26,2018-02-05,4030,2018-02-06,13
1137,2858197,1,2,110018,233,233,131,0,0.002051661450425046,110018,2017-09-11,2017-06-09,2018-02-10,4388,2018-02-17,12
1138,2851271,0,21,110015,233,233,131,0,0.002051661450425046,201009,2017-05-02,2017-04-19,2018-02-08,4580,2018-02-16,11
1139,2883327,0,2,110018,233,233,131,0,0.002051661450425046,110088,2017-04-10,2017-04-07,2018-02-18,4147,2018-02-24,12
1140,2819467,1,2,110018,233,233,131,0,0.002051661450425046,201301,2017-08-07,2017-05-25,2018-01-30,4388,2018-02-07,12
1141,2819467,10,2,110018,233,233,131,0,0.002051661450425046,201301,2017-08-07,2016-11-25,2018-01-30,4388,2018-02-07,16
1142,2893006,1,2,110018,233,233,228,0,0.002051661450425046,110065,2018-01-22,2017-02-08,2018-02-21,4388,2018-03-04,12
1143,2921148,1,1,400059,233,233,131,0,0.002051661450425046,401208,2017-03-15,2017-03-15,2018-02-27,4398,2018-03-01,11
1144,2898414,1,1,400059,233,233,131,1,0.002051661450425046,403711,2018-01-24,2017-04-17,2018-02-22,4398,2018-02-26,11
1145,2953951,0,21,110015,233,233,131,0,0.002051661450425046,110018,2017-04-20,2017-04-20,2018-03-08,4580,2018-03-17,11
1146,2928638,3,3,560011,233,233,131,2,0.002051661450425046,591317,2018-02-07,2017-11-19,2018-03-01,4461,2018-03-09,13
1147,2999209,0,21,110015,233,233,131,1,0.002051661450425046,201206,2017-04-04,2017-03-28,2018-03-19,4580,2018-03-21,11
1148,3002827,0,17,800001,233,233,131,2,0.002051661450425046,834001,2018-02-20,2018-02-15,2018-03-21,4538,2018-03-23,12
1149,2987302,3,2,110018,233,233,131,0,0.002051661450425046,201306,2017-12-13,2017-12-13,2018-03-16,4091,2018-03-18,13
1150,2980478,1,17,800001,233,233,228,2,0.002051661450425046,828306,2017-07-14,2016-04-13,2018-03-14,4370,2018-03-17,13
1151,3042399,1,23,400001,233,233,131,0,0.002051661450425046,411037,2017-08-23,2017-08-19,2018-03-31,4398,2018-04-03,11
1152,3019622,5,3,560011,233,233,228,0,0.002051661450425046,560034,2017-06-13,2017-05-11,2018-03-26,5146,2018-04-01,12
1153,3017268,1,27,110034,308,233,131,0,0.002051661450425046,110044,2017-12-27,2017-12-16,2018-03-25,4388,2018-03-29,12
1154,3048526,0,8,700064,201,233,131,4,0.002051661450425046,742202,2017-06-13,2017-05-18,2018-04-03,4508,2018-04-05,16
1155,3043896,1,27,110034,233,233,131,0,0.002051661450425046,122017,2017-07-04,2017-06-24,2018-03-31,4388,2018-04-05,12
1156,3061094,0,26,560066,233,233,228,0,0.002051661450425046,560103,2018-03-11,2018-01-02,2018-04-06,5001,2018-04-09,10
1157,3050016,0,22,400104,233,233,131,1,0.002051661450425046,410210,2017-09-13,2017-08-03,2018-04-03,4581,2018-04-07,12
1158,2978616,0,21,110015,233,233,131,0,0.002051661450425046,201304,2018-01-10,2018-01-08,2018-03-14,4580,2018-03-28,11
1159,3055893,5,2,110018,233,233,228,0,0.002051661450425046,110044,2017-07-13,2017-01-08,2018-04-05,4148,2018-04-15,13
1160,3065642,3,6,160059,233,233,131,1,0.002051661450425046,151001,2017-09-05,2016-12-26,2018-04-08,4437,2018-04-11,13
1161,3065642,1,6,160059,233,233,131,1,0.002051661450425046,151001,2017-09-05,2017-06-07,2018-04-08,4437,2018-04-11,11
1162,3025875,18,1,400059,233,233,131,0,0.002051661450425046,641009,2017-08-10,2017-07-29,2018-03-27,4498,2018-04-13,17
1163,3008299,1,2,110018,233,245,131,0,0.002051661450425046,110092,2017-10-23,2017-10-18,2018-03-22,4388,2018-03-24,12
1164,2939037,0,21,110015,233,233,131,1,0.002051661450425046,136118,2017-12-21,2017-12-12,2018-03-04,4580,2018-03-07,11
1165,3040038,0,26,560066,233,233,131,0,0.002051661450425046,560067,2018-02-24,2016-07-28,2018-03-30,5001,2018-04-16,10
1166,3016539,0,21,110015,233,233,131,1,0.002051661450425046,322001,2017-06-28,2017-06-28,2018-03-25,4580,2018-03-27,11
1167,3028370,6,24,110092,233,233,228,1,0.002051661450425046,412101,2017-12-28,2017-07-09,2018-03-27,4150,2018-03-31,12
1168,2847600,1,5,380009,233,245,131,0,0.002051661450425046,382424,2017-05-04,2017-01-03,2018-02-07,4422,2018-02-13,10
1169,2902293,0,21,110015,233,233,131,0,0.002051661450425046,201310,2016-08-18,2016-08-16,2018-02-23,4580,2018-02-27,11
1170,2829320,39,2,110018,233,233,228,1,0.002051661450425046,125005,2017-12-25,2017-10-01,2018-02-01,4145,2018-02-25,12
1171,2939295,1,4,600024,233,233,228,0,0.002051661450425046,600082,2017-07-09,2017-05-29,2018-03-04,4482,2018-03-08,10
1172,3009300,0,22,400104,233,233,131,1,0.002051661450425046,482001,2017-05-22,2017-05-19,2018-03-22,4581,2018-03-27,12
1173,2870164,0,22,400104,233,233,131,2,0.002051661450425046,413501,2018-01-18,2018-01-16,2018-02-14,4581,2018-02-16,12
1174,2862546,0,8,700064,233,233,131,2,0.002051661450425046,751024,2017-07-26,2017-07-22,2018-02-12,4508,2018-02-15,12
1175,2993969,15,1,400059,233,233,131,0,0.002051661450425046,700069,2017-10-18,2017-10-18,2018-03-18,4504,2018-03-20,15
1176,3030267,7,4,600024,233,233,228,1,0.002051661450425046,602105,2017-06-01,2017-05-30,2018-03-28,4485,2018-03-30,11
1177,2865691,8,8,700064,201,233,131,4,0.002051661450425046,742225,2018-01-23,2017-12-15,2018-02-13,4508,2018-02-21,18
1178,2983391,3,2,110018,308,233,228,0,0.002051661450425046,122001,2018-02-16,2016-11-24,2018-03-15,4091,2018-03-28,13
1179,3011421,19,2,110018,233,233,131,1,0.002051661450425046,160020,2017-11-06,2017-10-28,2018-03-23,4442,2018-03-28,19
1180,2858132,0,8,700064,233,233,131,2,0.002051661450425046,751019,2017-11-06,2017-11-04,2018-02-10,4508,2018-02-13,12
1181,2875296,7,2,110018,233,233,228,0,0.002051661450425046,201304,2017-12-26,2016-01-09,2018-02-15,4150,2018-02-19,12
1182,2860443,7,1,400059,233,233,131,0,0.002051661450425046,400607,2017-10-17,2017-10-17,2018-02-10,4012,2018-02-14,15
1183,2867249,0,21,110015,233,233,131,1,0.002051661450425046,122107,2017-08-21,2017-04-13,2018-02-13,4580,2018-02-22,11
1184,2926563,0,7,500004,233,233,131,0,0.002051661450425046,500020,2017-07-25,2017-07-21,2018-02-28,4403,2018-03-03,10
1185,2930792,0,21,110015,233,233,131,0,0.002051661450425046,110046,2017-09-02,2017-08-27,2018-03-02,4580,2018-03-10,11
1186,2894362,14,4,600024,233,233,131,0,0.002051661450425046,600088,2016-05-11,2016-05-09,2018-02-21,4473,2018-02-23,14
1187,2953718,1,2,110018,233,233,228,0,0.002051661450425046,201014,2017-05-11,2016-12-27,2018-03-08,4388,2018-03-09,12
1188,3019625,7,24,110092,233,233,131,2,0.002051661450425046,123021,2018-02-27,2017-11-15,2018-03-26,4150,2018-04-01,12
1189,3032073,0,21,110015,233,233,131,0,0.002051661450425046,201301,2016-06-16,2016-06-15,2018-03-28,4580,2018-03-31,11
1190,3037470,0,7,500004,233,233,131,0,0.002051661450425046,500011,2017-10-18,2017-10-14,2018-03-30,4403,2018-04-04,10
1191,2986766,33,1,400059,233,233,131,0,0.002051661450425046,400069,2017-04-01,2017-03-20,2018-03-16,4016,2018-03-20,18
1192,3039933,1,27,110034,233,233,131,0,0.002051661450425046,110096,2017-09-20,2017-06-10,2018-03-30,4388,2018-04-04,12
1193,3039933,1,27,110034,233,233,131,0,0.002051661450425046,110096,2017-09-20,2017-08-10,2018-03-30,4388,2018-04-04,12
1194,3068055,1,27,110034,233,233,131,0,0.002051661450425046,122007,2018-03-06,2017-11-03,2018-04-09,4388,2018-04-10,12
1195,3047030,6,24,110092,233,233,228,0,0.002051661450425046,201304,2018-02-08,2017-03-30,2018-04-02,4150,2018-04-12,12
1196,3052092,0,21,110015,233,233,131,0,0.002051661450425046,110018,2018-03-28,2018-03-20,2018-04-03,4580,2018-04-11,11
1197,2843915,3,2,110018,233,245,228,0,0.002051661450425046,110029,2018-01-22,2016-12-18,2018-02-06,4091,2018-02-15,13
1198,2989408,0,21,110015,308,233,131,0,0.002051661450425046,122002,2017-06-05,2017-06-03,2018-03-16,4580,2018-03-23,9
1199,3054440,0,7,500004,233,233,131,0,0.002051661450425046,500038,2017-10-25,2017-10-23,2018-04-04,4403,2018-04-20,10
1200,2844465,0,22,400104,233,233,131,1,0.002051661450425046,425001,2017-03-05,2017-02-20,2018-02-06,4581,2018-02-13,12
1201,2941622,3,3,560011,233,233,228,1,0.002051661450425046,590001,2018-02-14,2018-02-01,2018-03-05,4469,2018-03-09,12
1202,2972978,0,22,400104,233,233,131,1,0.002051661450425046,361008,2017-08-25,2016-07-29,2018-03-12,4581,2018-03-14,12
1203,2937549,7,24,110092,233,233,228,0,0.002051661450425046,121001,2017-12-30,2017-08-02,2018-03-03,4150,2018-03-07,12
1204,2957459,0,26,560066,233,233,131,1,0.002051661450425046,581402,2017-08-14,2017-08-02,2018-03-08,5001,2018-03-16,10
1205,3049944,1,27,110034,233,245,228,0,0.002051661450425046,110043,2017-09-09,2017-08-07,2018-04-03,4388,2018-04-15,12
1206,2928392,1,23,400001,233,233,131,0,0.002051661450425046,400010,2017-05-17,2017-05-03,2018-03-01,4398,2018-03-07,11
1207,2851960,3,6,160059,233,233,131,2,0.002051661450425046,143001,2017-10-21,2017-10-19,2018-02-08,4549,2018-02-12,14
